Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
CCNT2,5/13,0.0002193074247004982,0.0003018191290432599,0,0,12.650106269925612,106.57760131934305,RB1;MLLT3;AFF4;ELL2;BRD4,Transcription_Factor_PPIs
ZNF217,5/13,0.0002193074247004982,0.0003018191290432599,0,0,12.650106269925612,106.57760131934305,KDM5B;HDAC2;KDM1A;CTBP2;RCOR1,Transcription_Factor_PPIs
THAP11,5/13,0.0002193074247004982,0.0003018191290432599,0,0,12.650106269925612,106.57760131934305,HDAC3;HDAC1;SIN3A;ZWINT;HCFC1,Transcription_Factor_PPIs
POU2F2,5/13,0.0002193074247004982,0.0003018191290432599,0,0,12.650106269925612,106.57760131934305,XRCC6;TBP;RXRA;NR3C1;ESR1,Transcription_Factor_PPIs
MEIS1,8/36,0.0002255562539694298,0.00030888984533744573,0,0,5.795309168443497,48.66286897208352,CEBPB;CREBBP;CREB1;SUMO2;PBX3;HOXB13;ETS1;PBX1,Transcription_Factor_PPIs
MTF2,6/20,0.0002411560815449012,0.0003286342679876595,0,0,8.680851063829786,72.31206397186655,SUZ12;SMAD3;CREB1;EWSR1;EZH1;EZH2,Transcription_Factor_PPIs
HDAC8,12/77,0.00025143368540979654,0.00034096860753133387,0,0,3.753384944819634,31.10929784213863,MDC1;HSP90AA1;VCP;CREB1;RTN1;HDAC3;NUMA1;KAT5;CSNK2A1;SP3;STAT6;E2F4,Transcription_Factor_PPIs
STAT4,7/28,0.00025589975922478484,0.0003453404517693699,0,0,6.756478523251686,55.88097418357726,CREBBP;JUN;STAT3;EP300;ETV5;JAK1;PIAS1,Transcription_Factor_PPIs
HOXD13,4/8,0.000298764072055477,0.0003993096732279933,0,0,20.22292993630573,164.1263943940429,SMAD2;SMAD1;CREBBP;MEIS1,Transcription_Factor_PPIs
PADI4,4/8,0.000298764072055477,0.0003993096732279933,0,0,20.22292993630573,164.1263943940429,APP;HDAC2;ELK1;TP53,Transcription_Factor_PPIs
CRX,5/14,0.0003278907657109152,0.0004340649184173068,0,0,11.243948518124926,90.20828789913404,CREBBP;SP1;SP4;SP3;EP300,Transcription_Factor_PPIs
GABPB1,5/14,0.0003278907657109152,0.0004340649184173068,0,0,11.243948518124926,90.20828789913404,ATF1;LMO3;DHX16;GABPA;HCFC1,Transcription_Factor_PPIs
CREM,8/39,0.0004044260052300965,0.0005311935203168452,0,0,5.233647431047527,40.8907059734324,ATF1;HIRA;CREBBP;TBP;UBE2I;CREB1;CSNK2A1;HDAC1,Transcription_Factor_PPIs
LMO4,7/30,0.0004050828284430618,0.0005311935203168452,0,0,6.168310413483354,48.18325714385528,HDAC2;KIF3B;HDAC1;NFYC;TCF21;BRCA1;ESR1,Transcription_Factor_PPIs
FOXA2,5/15,0.00047275040645475714,0.000617016962415129,0,0,10.119022316684378,77.4807770000612,HDAC3;ONECUT1;ARNT;EP300;HIF1A,Transcription_Factor_PPIs
RARG,8/40,0.000484816888220802,0.0006298088547915091,0,0,5.069829424307036,38.69161640285356,SUZ12;NCOR2;RXRA;SMAD3;NCOR1;SRC;SRF;ITGB1BP2,Transcription_Factor_PPIs
MAZ,4/9,0.0005176405739392837,0.0006662225905329669,0,0,16.177494692144375,122.40263643123774,JUN;CSNK2A1;KEAP1;BPTF,Transcription_Factor_PPIs
TET1,4/9,0.0005176405739392837,0.0006662225905329669,0,0,16.177494692144375,122.40263643123774,MBD3;HDAC2;HDAC1;SIN3A,Transcription_Factor_PPIs
SIRT3,13/95,0.0005227350158600051,0.0006696789604105134,0,0,3.2237471570857186,24.36003869916906,SMARCC1;XRCC6;HSPA5;HSPA1L;BCL11A;TTF2;FOXO3;RUNX3;KAT5;EP300;CLOCK;PTPN2;RCOR1,Transcription_Factor_PPIs
ESRRA,9/51,0.0005784716094428909,0.0007376839790143287,0,0,4.347918890074706,32.4142618093196,WDR36;CEBPB;TRRAP;SRC;SP1;SUMO2;NRIP1;PPARGC1A;ESR1,Transcription_Factor_PPIs
GTF3C2,5/16,0.0006609856448530088,0.0008390594030554176,0,0,9.198628151869384,67.35031724006836,RB1;GTF3C1;TBP;MYC;EP300,Transcription_Factor_PPIs
NRF1,4/10,0.0008304856858813569,0.0010494319121591,0,0,13.480537862703468,95.62419350385832,MAFF;MAFK;PPARGC1A;NFE2L2,Transcription_Factor_PPIs
USF2,6/25,0.0008997282117826702,0.0011317848093917,0,0,6.394736842105263,44.84896136838807,NFYA;EP300;BRCA1;PPARGC1A;RELA;USF1,Transcription_Factor_PPIs
TBX5,3/5,0.0009817966695080129,0.0012294570906451,0,0,30.30540827147402,209.89908612732103,GATA4;NKX2-5;SMARCA4,Transcription_Factor_PPIs
WRNIP1,6/26,0.0011233169678635,0.0013941165940449,0,0,6.07468085106383,41.25600906653038,SMAD2;VCP;TRIM28;EPAS1;SUMO2;ABL1,Transcription_Factor_PPIs
MYCN,6/26,0.0011233169678635,0.0013941165940449,0,0,6.07468085106383,41.25600906653038,NGFR;HDAC2;CSNK2A1;MAX;SP1;CDK2,Transcription_Factor_PPIs
ILF2,19/184,0.0011834989012567,0.0014622786424416,0,0,2.3463829230819524,15.81293164053915,UBL4A;RANBP2;XRCC6;HSPA5;JUP;PRKDC;CUL3;MTR;NENF;ESR1;RELA;EEF1A1;CDK9;EEF1G;RCN1;SUMO1;HNRNPH1;CDK2;SUMO2,Transcription_Factor_PPIs
HEY1,4/12,0.0018143142008693,0.002221935453047,0,0,10.109341825902336,63.81064815865172,SMAD3;NOTCH1;LAPTM5;ARNT,Transcription_Factor_PPIs
BATF,4/12,0.0018143142008693,0.002221935453047,0,0,10.109341825902336,63.81064815865172,JUN;JUND;DDIT3;JUNB,Transcription_Factor_PPIs
HOXB4,3/6,0.0018944881504565,0.0022998589774101,0,0,20.20254506892895,126.64584750595508,CREBBP;EP300;RBX1,Transcription_Factor_PPIs
EMX2,3/6,0.0018944881504565,0.0022998589774101,0,0,20.20254506892895,126.64584750595508,MEIS1;EIF4E;MED17,Transcription_Factor_PPIs
KLF7,2/2,0.0022349970500304,0.0027014312169933,0,0,38108.0,232592.7637509932,APP;SUMO1,Transcription_Factor_PPIs
NEUROD1,6/30,0.0024656476516154,0.0029673162214246,0,0,5.0611702127659575,30.393849360667524,RB1;CDK2;EP300;TCF4;CALM1;SMARCA4,Transcription_Factor_PPIs
SP2,3/7,0.0031989594583768,0.003800473202687,0,0,15.151113467656415,87.0420816167867,APP;E2F1;ESR1,Transcription_Factor_PPIs
PLAGL2,3/7,0.0031989594583768,0.003800473202687,0,0,15.151113467656415,87.0420816167867,SUMO1;KAT5;PIAS1,Transcription_Factor_PPIs
TBX3,3/7,0.0031989594583768,0.003800473202687,0,0,15.151113467656415,87.0420816167867,HDAC2;HDAC3;HDAC1,Transcription_Factor_PPIs
NFIC,5/23,0.00386657148706,0.0045740718017136,0,0,5.619317510922187,31.217483928132165,CREBBP;CEBPB;HSP90AA1;SUMO2;CDK2,Transcription_Factor_PPIs
CUX1,6/33,0.0040770620981281,0.0048026409461001,0,0,4.498108747044918,24.750297417861766,RB1;CREBBP;CSNK2A1;MAX;SUMO2;HMGB1,Transcription_Factor_PPIs
SIRT6,4/15,0.0044662860268732,0.0052389346644336,0,0,7.351090523065046,39.77820694040605,XRCC6;CHD3;ABCF2;RELA,Transcription_Factor_PPIs
PCGF2,7/45,0.0048788299838039,0.0056988014096534,0,0,3.730508379575136,19.856935951039866,UBE2I;HSF2;HSF1;RBCK1;HIF1A;LMNB1;SPDEF,Transcription_Factor_PPIs
ZNF274,3/8,0.0049390844799597,0.0057211061892867,0,0,12.120254506892897,64.36552412797758,SETDB1;TRIM28;TRAF6,Transcription_Factor_PPIs
MYBL1,3/8,0.0049390844799597,0.0057211061892867,0,0,12.120254506892897,64.36552412797758,CREBBP;CSNK2A1;LIN9,Transcription_Factor_PPIs
PHC1,5/25,0.0056459684019628,0.0065127768288201,0,0,5.056854410201913,26.17839240937416,HSPA8;HDAC2;UBE2I;BMI1;RUNX1,Transcription_Factor_PPIs
POU4F1,2/3,0.006494019678792,0.0074600721929925,0,0,40.36652542372882,203.321085221442,EWSR1;ESR1,Transcription_Factor_PPIs
UPF1,11/98,0.0065597913223546,0.0075046172329818,0,0,2.564841108857336,12.892934276098842,DDX6;HIRA;XRN1;POLR2A;CUL3;CDK2;VPS35;PABPC1;DCP1A;ESR1;YWHAZ,Transcription_Factor_PPIs
PBX3,4/19,0.0109115216665532,0.0124319796036959,0,0,5.389667374380751,24.3501723362705,MEIS1;TCF21;MEIS2;HOXC6,Transcription_Factor_PPIs
SOX17,2/4,0.0125809871564175,0.014275569099935,0,0,20.18220338983051,88.30861463385638,TCF7;CTNNB1,Transcription_Factor_PPIs
ZFP42,4/20,0.0131384025219614,0.014847463012623,0,0,5.052547770700637,21.888727519890548,YY1;SMARCC1;TRIM28;EWSR1,Transcription_Factor_PPIs
NACC1,5/31,0.0142994803248034,0.0160941519445156,0,0,3.888661816398267,16.51721582625318,SMARCC1;HDAC3;CUL3;SUMO2;GATAD2B,Transcription_Factor_PPIs
KLF9,2/5,0.0203138064750975,0.0225889528003084,0,0,13.45409604519774,52.42327310816049,SP1;SIN3A,Transcription_Factor_PPIs
FOXP2,2/5,0.0203138064750975,0.0225889528003084,0,0,13.45409604519774,52.42327310816049,HSP90AA1;GATAD2B,Transcription_Factor_PPIs
CHD2,2/5,0.0203138064750975,0.0225889528003084,0,0,13.45409604519774,52.42327310816049,SUMO1;SUMO2,Transcription_Factor_PPIs
RCOR2,2/6,0.0295234897514846,0.0326993233104093,0,0,10.090042372881356,35.54287117490813,HDAC2;SUMO2,Transcription_Factor_PPIs
GFI1B,8/80,0.035143022670036,0.038768890088373,0,0,2.248519308220801,7.528782815990879,BECN1;HDAC2;NOTCH1;KDM1A;HDAC1;BRCA1;RCOR1;TAF1,Transcription_Factor_PPIs
POLR3A,4/27,0.0366968057801143,0.040322972359177,0,0,3.513523493030555,11.612425503973636,EWSR1;MYC;NEDD4;SMARCA5,Transcription_Factor_PPIs
BDP1,2/7,0.0400533242771225,0.0434954068321877,0,0,8.071610169491525,25.97075768885926,RB1;CSNK2A1,Transcription_Factor_PPIs
TEAD4,2/7,0.0400533242771225,0.0434954068321877,0,0,8.071610169491525,25.97075768885926,YAP1;SUMO2,Transcription_Factor_PPIs
KLF2,2/7,0.0400533242771225,0.0434954068321877,0,0,8.071610169491525,25.97075768885926,GATA6;EP300,Transcription_Factor_PPIs
RFX5,3/17,0.0436957770846158,0.0472662491421136,0,0,4.326617179215271,13.544491588906398,CD74;HDAC2;NDUFA2,Transcription_Factor_PPIs
BHLHA15,1/1,0.0472997900165481,0.0509664404054278,0,0,19054.0,58138.50650375652,TCF3,Transcription_Factor_PPIs
POLE,3/18,0.0506462476162118,0.0543616094104513,0,0,4.03796394485684,12.044802819054691,SUMO1;MYC;MDM2,Transcription_Factor_PPIs
LMX1B,2/8,0.0517580914763336,0.0553413439631567,0,0,6.7259887005649714,19.916826241045086,APP;TCF3,Transcription_Factor_PPIs
KRT7,3/19,0.058096517820445,0.0618805821995544,0,0,3.785392364793213,10.771900083853556,ATF7IP;ATF2;LAPTM5,Transcription_Factor_PPIs
GLIS2,2/9,0.0645033320912507,0.0681822293588126,0,0,5.764830508474576,15.80162177122918,HDAC3;CTNNB1,Transcription_Factor_PPIs
POU3F2,2/9,0.0645033320912507,0.0681822293588126,0,0,5.764830508474576,15.80162177122918,TBP;EP300,Transcription_Factor_PPIs
FOXA1,2/10,0.0781646550163412,0.0823097503581168,0,0,5.043961864406779,12.856744631698328,ONECUT1;AHR,Transcription_Factor_PPIs
ELK4,2/14,0.1398000042256076,0.1466581176404488,0,0,3.361935028248588,6.614749777854262,SRF;BRCA1,Transcription_Factor_PPIs
BRF2,5/60,0.1534667639002546,0.160390076557409,0,0,1.8354748333494348,3.440177723500387,RBL2;PCID2;MYO1B;TBP;SLC3A2,Transcription_Factor_PPIs
YY2,1/4,0.1762064407920441,0.1834658821729897,0,0,6.719929453262787,11.666462886382542,SUMO2,Transcription_Factor_PPIs
RBM15,2/17,0.19082662595447,0.1979470224453084,0,0,2.689124293785311,4.454238537019463,HDAC3;SUMO1,Transcription_Factor_PPIs
THAP1,2/18,0.2083491777593014,0.2153199680932557,0,0,2.520921610169492,3.954166048547168,OGT;HCFC1,Transcription_Factor_PPIs
ZNF143,1/5,0.2151796179118048,0.2215553102943768,0,0,5.03968253968254,7.742374415503535,HNRNPL,Transcription_Factor_PPIs
NELFE,1/6,0.2523108536644495,0.2578765342599888,0,0,4.031534391534391,5.55179942412995,NCOR1,Transcription_Factor_PPIs
SIX5,1/6,0.2523108536644495,0.2578765342599888,0,0,4.031534391534391,5.55179942412995,HMGB1,Transcription_Factor_PPIs
HMGN3,1/7,0.2876871127962513,0.29188692466189,0,0,3.3594356261022926,4.185459715997394,VDR,Transcription_Factor_PPIs
EBF1,1/7,0.2876871127962513,0.29188692466189,0,0,3.3594356261022926,4.185459715997394,CREBBP,Transcription_Factor_PPIs
CNOT3,2/28,0.3846113117123206,0.388807071476455,0,0,1.550521512385919,1.4815574702548613,CREBBP;DCP1A,Transcription_Factor_PPIs
ZNF263,1/13,0.4674669897684453,0.4708544317232891,0,0,1.679188712522046,1.276899667485066,NME7,Transcription_Factor_PPIs
HNF4G,1/16,0.5395633734588,0.5415112556734527,0,0,1.3431393298059964,0.8287102966751012,SRC,Transcription_Factor_PPIs
ZZZ3,1/20,0.6207555485693679,0.6207555485693679,0,0,1.0601503759398496,0.5054986930518109,SUMO2,Transcription_Factor_PPIs
